pitch_type,game_date,player_name,events,description,stand,p_throws,home_team,away_team,bb_type,balls,strikes,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle
FF,2026-08-03,"Turner, Trea",field_out,hit_into_play,R,L,PHI,WSH,line_drive,0,0,1,6,194,99.8,8
FF,2026-08-04,"Gilbert, Drew",single,hit_into_play,L,L,TEX,SF,line_drive,0,2,1,9,194,97.7,9
SI,2026-08-02,"Jeffers, Ryan",single,hit_into_play,R,R,SEA,MIN,line_drive,2,2,1,1,193,100.5,10
SI,2026-08-09,"Koss, Christian",single,hit_into_play,R,L,SF,DET,line_drive,2,1,0,8,193,96.3,10
ST,2026-08-05,"Allen, Nick",single,hit_into_play,R,R,HOU,TOR,line_drive,1,2,2,2,192,96.3,9
SI,2026-08-02,"Ward, Taylor",single,hit_into_play,R,L,BAL,PHI,line_drive,3,1,0,4,191,103.7,10
KC,2026-08-07,"Paredes, Isaac",single,hit_into_play,R,L,SD,HOU,line_drive,1,2,0,3,190,95.8,13
FF,2026-08-03,"Straw, Myles",double,hit_into_play,R,R,HOU,TOR,line_drive,1,1,0,3,190,97.6,12
FF,2026-08-04,"Chourio, Jackson",single,hit_into_play,R,R,MIL,PIT,line_drive,1,1,1,1,190,108.2,7
KC,2026-08-07,"Nimmo, Brandon",single,hit_into_play,L,R,TEX,BAL,line_drive,2,2,0,2,190,97.7,12
ST,2026-08-02,"Tawa, Tim",single,hit_into_play,R,R,CLE,AZ,line_drive,0,2,0,6,190,101.4,8
FF,2026-08-03,"Carrigg, Cole",single,hit_into_play,R,L,COL,TB,line_drive,2,1,2,1,189,103.3,10
SL,2026-08-05,"Nimmo, Brandon",single,hit_into_play,L,L,TEX,SF,line_drive,1,1,2,3,188,97.6,11
CH,2026-08-07,"Turang, Brice",double,hit_into_play,L,R,MIL,MIN,line_drive,0,1,2,2,188,106.6,11
SL,2026-08-09,"Rafaela, Ceddanne",field_out,hit_into_play,R,R,BOS,ATH,line_drive,0,1,1,1,188,98.7,10
CU,2026-08-08,"Palacios, Richie",single,hit_into_play,L,R,SEA,TB,line_drive,2,2,2,6,186,105,11
FF,2026-08-08,"Carroll, Corbin",triple,hit_into_play,L,R,AZ,LAD,line_drive,0,1,0,9,186,103.3,8
FF,2026-08-03,"Tovar, Ezequiel",single,hit_into_play,R,R,COL,TB,line_drive,1,0,0,7,185,99.8,9
FF,2026-08-05,"Machado, Manny",field_out,hit_into_play,R,L,AZ,SD,line_drive,3,2,2,6,185,98.9,11
CH,2026-08-08,"Rengifo, Luis",field_out,hit_into_play,L,R,SD,HOU,line_drive,2,2,0,7,185,95.6,11
FF,2026-08-05,"Langford, Wyatt",double,hit_into_play,R,L,TEX,SF,line_drive,2,2,1,3,185,103.8,8
FF,2026-08-02,"Trout, Mike",single,hit_into_play,R,L,LAA,MIL,line_drive,0,0,2,8,185,105,8
FC,2026-08-08,"Neto, Zach",field_out,hit_into_play,R,R,MIA,LAA,popup,0,1,2,6,184,97.3,61
FF,2026-08-02,"Nimmo, Brandon",single,hit_into_play,L,L,HOU,TEX,line_drive,0,0,2,8,182,102.4,8
ST,2026-08-08,"Herrera, Iván",single,hit_into_play,R,R,STL,COL,line_drive,1,1,2,6,182,101.2,9
CH,2026-08-03,"Palacios, Richie",single,hit_into_play,L,R,COL,TB,line_drive,1,2,0,2,179,101.6,9
SI,2026-08-04,"McNeil, Jeff",single,hit_into_play,L,R,CIN,ATH,line_drive,0,0,1,4,177,97.3,11
FF,2026-08-05,"Alvarez, Yordan",field_out,hit_into_play,L,R,HOU,TOR,line_drive,3,1,0,3,176,97.8,10
FF,2026-08-09,"Bichette, Bo",single,hit_into_play,R,R,PIT,NYM,line_drive,0,0,0,1,176,110.9,7
FC,2026-08-03,"Lee, Jung Hoo",single,hit_into_play,L,R,TEX,SF,line_drive,2,2,2,5,175,95.8,9
FF,2026-08-07,"Altuve, Jose",double,hit_into_play,R,L,SD,HOU,line_drive,0,0,0,5,175,98.7,11
SI,2026-08-07,"Crawford, Justin",double,hit_into_play,L,R,PHI,TOR,line_drive,2,2,0,5,175,108.5,8
CU,2026-08-05,"Walker, Christian",double,hit_into_play,R,R,HOU,TOR,line_drive,2,2,2,3,175,109.2,9
FF,2026-08-07,"Seigler, Anthony",single,hit_into_play,L,R,BOS,ATH,line_drive,3,1,1,5,174,97.1,12
SI,2026-08-07,"Basabe, Osleivis",single,hit_into_play,R,R,SF,DET,line_drive,0,0,0,2,172,95.7,8
FF,2026-08-08,"Jones, Jahmai",double,hit_into_play,R,L,BOS,ATH,line_drive,1,1,0,5,172,105.7,10
FC,2026-08-05,"Wong, Connor",field_out,hit_into_play,R,R,BOS,CWS,line_drive,2,1,2,2,170,105.9,8
CH,2026-08-03,"Carroll, Corbin",field_out,hit_into_play,L,R,AZ,SD,line_drive,1,1,0,3,170,103.1,9
FF,2026-08-04,"Crawford, Justin",single,hit_into_play,L,R,PHI,WSH,line_drive,0,0,2,2,169,100.8,9
FC,2026-08-08,"Beavers, Dylan",field_out,hit_into_play,L,R,TEX,BAL,line_drive,1,1,0,9,168,106.8,10
FF,2026-08-07,"Baty, Brett",single,hit_into_play,L,R,PIT,NYM,ground_ball,0,1,0,6,168,109.3,6
CU,2026-08-02,"Lowe, Josh",field_out,hit_into_play,L,R,LAA,MIL,line_drive,1,2,2,5,167,106.6,9
SI,2026-08-04,"Jordan, Blaze",single,hit_into_play,R,L,NYY,STL,ground_ball,2,2,1,5,166,104.6,7
SI,2026-08-06,"Durbin, Caleb",double,hit_into_play,R,R,BOS,CWS,line_drive,1,0,0,6,166,100,10
SL,2026-08-09,"Taveras, Leody",double,hit_into_play,L,R,TEX,BAL,line_drive,1,0,2,1,166,98.7,9
FS,2026-08-08,"Walker, Christian",single,hit_into_play,R,R,SD,HOU,line_drive,0,1,1,7,165,102.5,9
FC,2026-08-07,"Yelich, Christian",single,hit_into_play,L,R,MIL,MIN,line_drive,2,0,1,2,165,104.3,9
FF,2026-08-04,"Adames, Willy",single,hit_into_play,R,L,TEX,SF,line_drive,0,0,2,1,165,105,9
SI,2026-08-05,"Harris II, Michael",single,hit_into_play,L,R,ATL,MIA,line_drive,3,1,1,5,164,96.9,7
SI,2026-08-02,"Crawford, Justin",double,hit_into_play,L,R,BAL,PHI,ground_ball,2,1,1,3,164,103.1,7
FF,2026-08-08,"Fermín, José",single,hit_into_play,R,R,STL,COL,line_drive,1,2,0,9,164,101.6,8
FC,2026-08-07,"Abreu, Wilyer",single,hit_into_play,L,R,BOS,ATH,line_drive,0,0,1,4,164,102.3,8
FC,2026-08-02,"Alvarez, Yordan",double,hit_into_play,L,R,HOU,TEX,line_drive,0,0,2,7,163,96,11
FF,2026-08-09,"Paredes, Isaac",field_out,hit_into_play,R,R,SD,HOU,popup,1,2,0,4,163,96.7,68
SI,2026-08-06,"Realmuto, J.T.",field_out,hit_into_play,R,R,PHI,WSH,line_drive,2,2,2,5,163,110,7
SL,2026-08-04,"Duran, Ezequiel",field_out,hit_into_play,R,R,TEX,SF,line_drive,1,0,0,6,162,107.4,9
CU,2026-08-04,"Torrens, Luis",single,hit_into_play,R,L,CLE,NYM,line_drive,2,2,1,4,161,99.5,10
FF,2026-08-04,"Bolte, Henry",single,hit_into_play,R,R,CIN,ATH,line_drive,0,0,2,9,160,104,9
CH,2026-08-08,"Goodman, Hunter",double_play,hit_into_play,R,L,STL,COL,line_drive,3,1,1,1,159,95.3,10
SI,2026-08-03,"Call, Alex",field_out,hit_into_play,R,R,CHC,LAD,line_drive,3,2,2,9,158,98.6,9
FC,2026-08-08,"Nootbaar, Lars",field_out,hit_into_play,L,R,AZ,LAD,line_drive,2,2,0,6,157,107.8,7
SI,2026-08-02,"Young, Jared",double,hit_into_play,L,R,NYM,MIA,line_drive,3,2,0,7,157,109.8,6
CU,2026-08-06,"Harper, Bryce",field_out,hit_into_play,L,R,PHI,WSH,line_drive,0,0,2,6,156,102.2,9
SI,2026-08-03,"Arenado, Nolan",single,hit_into_play,R,L,AZ,SD,ground_ball,2,1,0,8,154,101.6,7
SI,2026-08-03,"Bogaerts, Xander",single,hit_into_play,R,R,AZ,SD,line_drive,0,0,0,3,152,102.2,9
CH,2026-08-03,"Del Castillo, Adrian",single,hit_into_play,L,R,AZ,SD,line_drive,1,2,1,4,152,97.3,10
FF,2026-08-06,"Sogard, Nick",force_out,hit_into_play,L,R,BOS,CWS,ground_ball,0,0,2,10,152,98,6
CH,2026-08-03,"McCann, James",double,hit_into_play,R,L,AZ,SD,line_drive,0,1,1,8,152,104.3,8
CH,2026-08-07,"Muncy, Max",field_out,hit_into_play,R,L,BOS,ATH,line_drive,0,2,2,8,151,97.5,9
FF,2026-08-09,"Pages, Andy",double,hit_into_play,R,L,AZ,LAD,line_drive,0,0,2,3,151,106.3,6
CH,2026-08-03,"Freeman, Tyler",single,hit_into_play,R,L,COL,TB,line_drive,0,2,0,5,149,96.3,8
FF,2026-08-09,"Aranda, Jonathan",field_out,hit_into_play,L,R,SEA,TB,line_drive,0,2,2,4,149,96,9
CH,2026-08-08,"Baldwin, Drake",single,hit_into_play,L,R,NYY,ATL,line_drive,0,0,2,3,149,104.9,9
FF,2026-08-04,"Seager, Corey",single,hit_into_play,L,R,TEX,SF,ground_ball,3,2,2,5,149,103,10
SI,2026-08-09,"Young, Jared",single,hit_into_play,L,L,PIT,NYM,ground_ball,3,2,2,4,147,111.8,6
FF,2026-08-09,"Lindor, Francisco",field_out,hit_into_play,L,R,PIT,NYM,popup,0,2,0,3,146,96.3,69
SI,2026-08-04,"Walker, Christian",double,hit_into_play,R,L,HOU,TOR,ground_ball,3,2,0,7,146,110,8
FF,2026-08-08,"Ewing, A.J.",field_out,hit_into_play,L,R,PIT,NYM,line_drive,2,2,0,1,146,96.1,8
FF,2026-08-08,"Vaughn, Andrew",single,hit_into_play,R,R,MIL,MIN,line_drive,2,0,1,4,145,100.6,9
FF,2026-08-04,"Paredes, Isaac",field_out,hit_into_play,R,R,HOU,TOR,line_drive,1,1,2,6,145,95.7,9
CH,2026-08-05,"Burger, Jake",single,hit_into_play,R,L,TEX,SF,line_drive,1,1,2,3,144,95.7,9
SI,2026-08-09,"Holliday, Jackson",double,hit_into_play,L,R,TEX,BAL,line_drive,2,1,1,1,144,103.3,8
FF,2026-08-04,"Perdomo, Geraldo",single,hit_into_play,L,R,AZ,SD,ground_ball,1,2,1,1,142,96.8,7
FF,2026-08-02,"Ohtani, Shohei",single,hit_into_play,L,L,LAD,BOS,line_drive,0,0,0,1,141,106.2,8
SL,2026-08-09,"Bohm, Alec",single,hit_into_play,R,R,PHI,TOR,line_drive,2,2,2,6,141,98.5,7
FF,2026-08-04,"Mullins, Cedric",single,hit_into_play,L,R,COL,TB,line_drive,1,0,0,3,140,96.6,8
SI,2026-08-07,"Young, Jared",field_out,hit_into_play,L,L,PIT,NYM,ground_ball,2,1,1,5,140,103.8,5
CH,2026-08-02,"Sheets, Gavin",field_out,hit_into_play,L,R,SD,SF,ground_ball,2,2,2,3,139,106.9,6
CU,2026-08-05,"Pederson, Joc",single,hit_into_play,L,R,TEX,SF,ground_ball,0,0,0,8,139,103,8
SL,2026-08-08,"Moreno, Gabriel",field_out,hit_into_play,R,R,AZ,LAD,line_drive,3,2,0,9,139,105.9,7
FC,2026-08-08,"Feduccia, Hunter",single,hit_into_play,L,R,AZ,LAD,line_drive,1,2,1,8,139,100.8,7
SL,2026-08-04,"Waldschmidt, Ryan",single,hit_into_play,R,R,AZ,SD,ground_ball,1,2,2,7,138,96,8
KC,2026-08-07,"Harper, Bryce",single,hit_into_play,L,R,PHI,TOR,ground_ball,2,2,2,3,138,99.9,6
FF,2026-08-04,"Clemens, Kody",field_out,hit_into_play,L,R,KC,MIN,ground_ball,3,1,0,8,138,104.9,7
FF,2026-08-04,"Schwarber, Kyle",field_out,hit_into_play,L,R,PHI,WSH,line_drive,2,1,1,4,138,108.1,7
FS,2026-08-04,"Jordan, Blaze",field_out,hit_into_play,R,R,NYY,STL,line_drive,1,2,1,7,137,102,8
ST,2026-08-02,"Duran, Ezequiel",single,hit_into_play,R,R,HOU,TEX,ground_ball,1,0,1,5,136,97.4,8
FC,2026-08-04,"Diaz, Yainer",field_out,hit_into_play,R,R,HOU,TOR,ground_ball,1,0,0,3,136,103.6,8
SI,2026-08-07,"Schwarber, Kyle",double,hit_into_play,L,R,PHI,TOR,ground_ball,1,1,1,3,136,103.8,5
CH,2026-08-07,"Tucker, Kyle",single,hit_into_play,L,R,AZ,LAD,ground_ball,1,2,0,7,135,107.1,7
SI,2026-08-05,"Waldschmidt, Ryan",single,hit_into_play,R,R,AZ,SD,ground_ball,2,0,2,2,135,98.9,7
FC,2026-08-09,"McCray, Grant",field_out,hit_into_play,L,R,SF,DET,line_drive,1,1,0,3,135,107.2,7
CH,2026-08-04,"Herrera, Iván",single,hit_into_play,R,L,NYY,STL,ground_ball,3,2,2,6,135,106.3,6
SL,2026-08-05,"Yelich, Christian",double,hit_into_play,L,R,MIL,PIT,ground_ball,3,1,1,4,134,98.1,9
FS,2026-08-02,"Muncy, Max",single,hit_into_play,L,R,LAD,BOS,ground_ball,0,2,0,7,134,103.5,8
FF,2026-08-04,"Holliday, Jackson",field_out,hit_into_play,L,R,BAL,LAA,popup,1,2,0,4,133,95.2,68
FF,2026-08-07,"Koss, Christian",field_out,hit_into_play,R,R,SF,DET,line_drive,1,2,2,6,132,102.6,6
SI,2026-08-04,"Bogaerts, Xander",field_out,hit_into_play,R,L,AZ,SD,ground_ball,0,0,2,2,132,96.5,6
ST,2026-08-04,"Isbel, Kyle",single,hit_into_play,L,L,KC,MIN,ground_ball,0,1,2,8,132,96.1,6
SL,2026-08-06,"Sánchez, Gary",single,hit_into_play,R,L,MIL,PIT,ground_ball,0,2,2,6,131,98.9,9
FF,2026-08-07,"Lukes, Nathan",single,hit_into_play,L,R,PHI,TOR,ground_ball,1,1,2,4,131,99,8
SL,2026-08-02,"Vaughn, Andrew",field_out,hit_into_play,R,R,LAA,MIL,line_drive,0,1,0,7,129,95.5,9
FF,2026-08-04,"Henderson, Gunnar",force_out,hit_into_play,L,R,BAL,LAA,ground_ball,0,0,1,3,129,105.3,5
FF,2026-08-06,"Duran, Jarren",field_out,hit_into_play,L,R,BOS,CWS,line_drive,1,2,1,6,127,106.6,5
SL,2026-08-09,"Turang, Brice",single,hit_into_play,L,L,MIL,MIN,ground_ball,1,2,0,4,127,100.7,6
CU,2026-08-04,"Siri, Jose",grounded_into_double_play,hit_into_play,R,L,BAL,LAA,ground_ball,1,1,1,2,126,98.5,7
ST,2026-08-02,"Pratt, Cooper",single,hit_into_play,R,R,LAA,MIL,ground_ball,1,2,1,5,126,100.3,7
FC,2026-08-02,"Alvarez, Yordan",double,hit_into_play,L,R,HOU,TEX,line_drive,0,1,0,1,126,108.2,7
CU,2026-08-07,"Murphy, Sean",field_out,hit_into_play,R,L,NYY,ATL,ground_ball,0,0,1,5,125,95.6,8
FS,2026-08-06,"Ballesteros, Moisés",single,hit_into_play,L,R,BAL,LAA,ground_ball,0,2,0,2,124,98.9,5
FF,2026-08-08,"Church, Nathan",field_out,hit_into_play,L,R,STL,COL,ground_ball,0,0,2,5,124,104.7,7
FC,2026-08-02,"Walker, Christian",double,hit_into_play,R,L,HOU,TEX,ground_ball,1,0,0,7,124,102.8,5
FF,2026-08-05,"Wetherholt, JJ",field_out,hit_into_play,L,R,NYY,STL,ground_ball,3,1,2,3,123,105.5,7
FF,2026-08-05,"Neto, Zach",field_out,hit_into_play,R,L,BAL,LAA,line_drive,3,1,2,3,121,101.2,7
SL,2026-08-04,"Chourio, Jackson",single,hit_into_play,R,R,MIL,PIT,ground_ball,2,1,2,4,121,99.8,6
SI,2026-08-02,"Rogers, Jake",single,hit_into_play,R,L,BAL,PHI,ground_ball,1,0,2,5,120,96.5,8
FF,2026-08-09,"Bogaerts, Xander",field_out,hit_into_play,R,R,SD,HOU,ground_ball,1,2,0,6,119,100.9,6
CH,2026-08-09,"Trammell, Taylor",single,hit_into_play,L,R,SD,HOU,ground_ball,1,1,1,2,118,105.9,6
CU,2026-08-05,"Peña, Jeremy",field_out,hit_into_play,R,R,HOU,TOR,ground_ball,0,2,0,1,118,107.2,5
SL,2026-08-02,"Ramos, Heliot",single,hit_into_play,R,R,SD,SF,ground_ball,2,2,2,5,118,108.6,6
SI,2026-08-04,"Langford, Wyatt",field_out,hit_into_play,R,R,TEX,SF,ground_ball,0,1,0,3,118,105.7,6
KC,2026-08-07,"Walker, Christian",field_out,hit_into_play,R,L,SD,HOU,ground_ball,0,0,0,5,117,108.6,6
FF,2026-08-05,"Rave, John",grounded_into_double_play,hit_into_play,L,R,KC,MIN,ground_ball,1,0,0,3,115,99.8,5
SI,2026-08-08,"Tawa, Tim",single,hit_into_play,R,R,AZ,LAD,fly_ball,2,2,0,5,115,104.1,4
FF,2026-08-06,"Caglianone, Jac",field_out,hit_into_play,L,R,KC,MIN,ground_ball,2,0,0,6,115,114.1,5
SI,2026-08-05,"Tovar, Ezequiel",single,hit_into_play,R,R,COL,TB,line_drive,1,0,0,3,115,97.4,6
FF,2026-08-07,"Turang, Brice",single,hit_into_play,L,R,MIL,MIN,ground_ball,1,2,0,5,114,104.1,6
FF,2026-08-04,"Albies, Ozzie",field_out,hit_into_play,L,R,ATL,MIA,popup,3,2,1,4,114,99.6,71
KC,2026-08-03,"Smith, Cam",single,hit_into_play,R,R,HOU,TOR,ground_ball,0,0,2,2,114,109.9,4
CH,2026-08-04,"Neto, Zach",single,hit_into_play,R,L,BAL,LAA,ground_ball,1,1,0,3,114,100.6,7
FF,2026-08-04,"Seager, Corey",single,hit_into_play,L,R,TEX,SF,line_drive,3,2,1,1,113,108,7
SL,2026-08-09,"Tawa, Tim",force_out,hit_into_play,R,L,AZ,LAD,ground_ball,0,1,2,1,113,102.6,6
SI,2026-08-06,"Lee, Brooks",double_play,hit_into_play,L,R,KC,MIN,line_drive,2,0,1,2,113,103.3,6
FF,2026-08-08,"Albies, Ozzie",field_out,hit_into_play,L,R,NYY,ATL,ground_ball,2,1,2,4,111,95,7
FF,2026-08-02,"Burleson, Alec",single,hit_into_play,L,R,TOR,STL,ground_ball,2,2,1,6,111,104.5,6
SL,2026-08-04,"Soderstrom, Tyler",field_out,hit_into_play,L,R,CIN,ATH,ground_ball,3,2,2,5,111,95.5,6
ST,2026-08-04,"Torrens, Luis",single,hit_into_play,R,R,CLE,NYM,ground_ball,1,2,2,6,110,104.2,6
CH,2026-08-07,"Castro, Willi",single,hit_into_play,L,R,STL,COL,ground_ball,0,1,0,2,110,104.8,5
FF,2026-08-04,"Peña, Jeremy",field_out,hit_into_play,R,R,HOU,TOR,ground_ball,1,2,0,6,109,98.4,5
SI,2026-08-06,"Machado, Manny",field_out,hit_into_play,R,R,AZ,SD,ground_ball,1,1,1,9,108,102.3,4
CH,2026-08-04,"France, Ty",field_out,hit_into_play,R,L,AZ,SD,ground_ball,3,2,1,1,108,102.2,6
CH,2026-08-09,"Tolbert, Tyler",field_out,hit_into_play,R,L,KC,CHC,line_drive,1,1,0,3,108,96.8,6
KC,2026-08-02,"Nootbaar, Lars",field_error,hit_into_play,L,R,TOR,STL,ground_ball,3,2,2,9,107,99,6
CU,2026-08-06,"Siri, Jose",single,hit_into_play,R,R,BAL,LAA,ground_ball,0,2,0,4,107,101.9,6
FC,2026-08-09,"Bolte, Henry",double,hit_into_play,R,R,BOS,ATH,ground_ball,0,0,1,3,106,113.2,4
SI,2026-08-06,"Durbin, Caleb",single,hit_into_play,R,R,BOS,CWS,ground_ball,1,1,1,13,105,103.4,5
FF,2026-08-07,"Rafaela, Ceddanne",single,hit_into_play,R,R,BOS,ATH,ground_ball,1,2,1,7,104,95.7,5
SI,2026-08-08,"Massey, Michael",single,hit_into_play,L,R,KC,CHC,ground_ball,1,1,0,2,103,106.1,5
FF,2026-08-06,"Ornelas, Jonathan",single,hit_into_play,R,L,CIN,ATH,ground_ball,0,0,2,7,102,103.6,3
SI,2026-08-09,"Cowser, Colton",force_out,hit_into_play,L,L,TEX,BAL,ground_ball,3,2,0,7,102,105.2,4
CU,2026-08-03,"De La Cruz, Bryan",grounded_into_double_play,hit_into_play,R,L,PHI,WSH,ground_ball,0,1,0,2,102,103.1,5
SI,2026-08-02,"Jordan, Blaze",single,hit_into_play,R,R,TOR,STL,ground_ball,2,0,0,8,102,105.1,4
CH,2026-08-04,"Herrera, Iván",field_out,hit_into_play,R,L,NYY,STL,ground_ball,1,2,0,4,102,107.5,6
FF,2026-08-09,"Winn, Masyn",single,hit_into_play,R,R,STL,COL,ground_ball,3,2,0,8,101,104.1,4
CH,2026-08-08,"Freeman, Tyler",force_out,hit_into_play,R,L,STL,COL,ground_ball,2,1,2,2,101,99.5,5
FF,2026-08-02,"Simpson, Chandler",single,hit_into_play,L,L,TB,CWS,ground_ball,0,0,2,6,101,95.7,3
FC,2026-08-02,"Hernández, Teoscar",field_out,hit_into_play,R,R,LAD,BOS,ground_ball,2,2,2,6,101,98.1,5
SL,2026-08-05,"Dubón, Mauricio",single,hit_into_play,R,R,ATL,MIA,ground_ball,2,2,2,3,101,100,5
FF,2026-08-03,"Freeman, Freddie",field_out,hit_into_play,L,L,CHC,LAD,ground_ball,0,0,2,5,100,101,6
CH,2026-08-04,"Sánchez, Jesús",field_out,hit_into_play,L,R,HOU,TOR,line_drive,1,1,1,2,100,106.4,5
FF,2026-08-05,"Meckler, Wade",single,hit_into_play,L,R,BAL,LAA,ground_ball,1,1,2,7,99,98,4
FC,2026-08-05,"Duran, Jarren",double,hit_into_play,L,R,BOS,CWS,ground_ball,2,1,1,4,99,111.4,4
FF,2026-08-05,"Henderson, Gunnar",single,hit_into_play,L,L,BAL,LAA,ground_ball,2,0,2,1,98,105.1,4
SL,2026-08-06,"Roden, Alan",field_out,hit_into_play,L,R,KC,MIN,ground_ball,0,1,1,7,98,101.9,4
KC,2026-08-04,"Isbel, Kyle",single,hit_into_play,L,R,KC,MIN,ground_ball,0,2,1,5,98,104.2,2
SI,2026-08-09,"Harris II, Michael",single,hit_into_play,L,R,NYY,ATL,ground_ball,2,2,0,10,97,107,3
FC,2026-08-08,"Jeffers, Ryan",single,hit_into_play,R,L,MIL,MIN,ground_ball,0,1,1,1,97,102.1,4
SV,2026-08-05,"Abreu, Wilyer",double_play,hit_into_play,L,L,BOS,CWS,line_drive,2,1,1,5,96,96.2,5
FC,2026-08-04,"Merrill, Jackson",single,hit_into_play,L,L,AZ,SD,ground_ball,3,2,2,2,96,103.5,4
SL,2026-08-04,"Church, Nathan",field_out,hit_into_play,L,L,NYY,STL,ground_ball,0,0,2,7,95,105.4,4
FC,2026-08-06,"Moreno, Gabriel",double,hit_into_play,R,R,AZ,SD,ground_ball,2,1,2,1,95,107.8,4
ST,2026-08-02,"Lee, Brooks",double_play,hit_into_play,L,R,SEA,MIN,line_drive,1,1,0,2,95,96.4,6
SI,2026-08-04,"Larnach, Trevor",field_out,hit_into_play,L,R,KC,MIN,ground_ball,3,2,0,1,95,106.4,4
FF,2026-08-04,"Tatis Jr., Fernando",double,hit_into_play,R,L,AZ,SD,ground_ball,2,0,0,1,94,105.5,4
FS,2026-08-06,"Giménez, Andrés",single,hit_into_play,L,R,CHC,TOR,ground_ball,0,1,0,7,94,103.1,5
ST,2026-08-04,"Riley, Austin",single,hit_into_play,R,R,ATL,MIA,ground_ball,0,0,1,5,93,99.6,5
CH,2026-08-09,"Rafaela, Ceddanne",field_out,hit_into_play,R,R,BOS,ATH,ground_ball,0,1,1,3,93,104.2,4
FF,2026-08-06,"Abreu, Wilyer",force_out,hit_into_play,L,R,BOS,CWS,ground_ball,0,0,1,7,92,105.3,3
FF,2026-08-08,"Baldwin, Drake",field_out,hit_into_play,L,R,NYY,ATL,ground_ball,3,2,0,1,91,104.8,4
SI,2026-08-06,"Chourio, Jackson",field_out,hit_into_play,R,R,MIL,PIT,ground_ball,0,1,2,3,91,99.4,4
SL,2026-08-02,"Guerrero Jr., Vladimir",field_out,hit_into_play,R,R,TOR,STL,ground_ball,1,1,2,8,91,108,3
CU,2026-08-09,"Freeman, Freddie",field_out,hit_into_play,L,L,AZ,LAD,ground_ball,0,0,2,3,90,96.2,4
SI,2026-08-08,"Pederson, Joc",field_out,hit_into_play,L,R,TEX,BAL,ground_ball,1,2,2,5,90,104.5,4
FF,2026-08-08,"Pache, Cristian",field_out,hit_into_play,R,R,PIT,NYM,ground_ball,2,2,2,9,89,99.8,3
FF,2026-08-09,"Taveras, Leody",single,hit_into_play,L,R,TEX,BAL,line_drive,3,1,0,9,88,108.3,3
FF,2026-08-08,"Altuve, Jose",single,hit_into_play,R,R,SD,HOU,ground_ball,0,1,2,1,88,98.4,5
SI,2026-08-09,"Walker, Jordan",single,hit_into_play,R,R,STL,COL,ground_ball,2,1,0,5,85,114.6,2
CH,2026-08-04,"Jordan, Blaze",grounded_into_double_play,hit_into_play,R,L,NYY,STL,ground_ball,0,0,1,2,85,98.2,5
FC,2026-08-02,"Baldwin, Drake",grounded_into_double_play,hit_into_play,L,R,ATL,WSH,ground_ball,3,0,1,5,84,107.9,4
SI,2026-08-05,"Karros, Kyle",field_out,hit_into_play,R,R,COL,TB,ground_ball,2,1,0,2,84,107.5,4
FF,2026-08-07,"Goodman, Hunter",field_out,hit_into_play,R,R,STL,COL,ground_ball,1,0,1,8,84,107.2,4
CU,2026-08-04,"Alvarez, Francisco",single,hit_into_play,R,L,CLE,NYM,ground_ball,1,2,0,5,82,102.7,4
SL,2026-08-07,"Yelich, Christian",field_out,hit_into_play,L,R,MIL,MIN,ground_ball,1,0,0,4,82,102.7,3
SL,2026-08-03,"Yelich, Christian",grounded_into_double_play,hit_into_play,L,R,MIL,PIT,ground_ball,0,0,1,1,82,105.7,3
FF,2026-08-05,"Devers, Rafael",single,hit_into_play,L,L,TEX,SF,ground_ball,0,2,0,4,81,100.1,3
FC,2026-08-05,"Jeffers, Ryan",single,hit_into_play,R,L,KC,MIN,ground_ball,2,2,1,1,81,101.7,3
FS,2026-08-03,"Devers, Rafael",field_out,hit_into_play,L,R,TEX,SF,ground_ball,0,1,2,3,81,107.3,4
CH,2026-08-03,"Wetherholt, JJ",single,hit_into_play,L,R,NYY,STL,ground_ball,0,2,0,8,80,96.8,4
SL,2026-08-07,"Tatis Jr., Fernando",field_out,hit_into_play,R,L,SD,HOU,ground_ball,3,2,2,9,79,100.5,3
SL,2026-08-07,"Tatis Jr., Fernando",single,hit_into_play,R,L,SD,HOU,ground_ball,1,1,2,7,78,107.7,3
SL,2026-08-09,"Ewing, A.J.",field_out,hit_into_play,L,R,PIT,NYM,ground_ball,0,0,0,9,76,100.3,2
CH,2026-08-05,"Waldschmidt, Ryan",single,hit_into_play,R,L,AZ,SD,ground_ball,0,1,2,7,76,98.3,3
SL,2026-08-04,"Kirk, Alejandro",fielders_choice,hit_into_play,R,R,HOU,TOR,ground_ball,0,1,1,9,76,101,3
FC,2026-08-07,"Benge, Carson",single,hit_into_play,L,R,PIT,NYM,ground_ball,1,1,2,3,76,97.6,4
FC,2026-08-07,"Springer, George",single,hit_into_play,R,R,PHI,TOR,ground_ball,0,1,2,9,75,100.6,3
FC,2026-08-06,"Neto, Zach",field_out,hit_into_play,R,R,BAL,LAA,ground_ball,2,0,2,9,75,100.7,4
CU,2026-08-06,"Baldwin, Drake",single,hit_into_play,L,R,ATL,MIA,ground_ball,0,0,2,3,74,106.2,3
FF,2026-08-05,"Arraez, Luis",grounded_into_double_play,hit_into_play,L,L,PHI,WSH,ground_ball,0,0,1,6,74,95.3,3
SI,2026-08-05,"Vaughn, Andrew",field_out,hit_into_play,R,R,MIL,PIT,ground_ball,0,1,1,2,73,102.4,2
